Workload, Background, TargetDuration, Repetition, duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
ackermann, system-noise, 5, 1, 5157155680, 9213910144, 18933093511, 5663101343, 10817938, 62763122, 2524712, 3826498174, 276278066, 5731961, 2786328, 623667447, 336147369, 3901745, 8103387, 258678866, 120885083, 1850559, 2319701, 271883877, 101883266, 1936478, 2331471, 
ackermann, system-noise, 5, 2, 5124478001, 12091237977, 18471553913, 5525196343, 8854008, 63302842, 2254143, 3746314177, 319706586, 3216018, 1876407, 469127385, 286784039, 2587071, 6394751, 249107652, 134468639, 1792968, 2389124, 250810873, 134588092, 1791736, 2479065, 
ackermann, system-noise, 5, 3, 5117496179, 11647381342, 18492345744, 5531135902, 9719408, 64106211, 2309514, 3739960491, 312516297, 3353691, 1927092, 512294596, 333979195, 2911399, 6949684, 253876515, 126777759, 1807691, 2327837, 255782370, 126978863, 1805433, 2373937, 
ackermann, system-noise, 5, 4, 5119849927, 11690816955, 18455366960, 5525647054, 9533870, 62685152, 2291503, 3745551372, 312566276, 3280604, 1892996, 453961865, 273108634, 2875756, 6529463, 253560900, 127503469, 1813856, 2380980, 254799975, 127612962, 1813409, 2382150, 
ackermann, system-noise, 5, 5, 5103465860, 11419032556, 18476221164, 5528463218, 9531861, 62195300, 2203599, 3740809483, 308371364, 3257805, 1876785, 430522529, 264600742, 2820765, 5884076, 270922512, 101873006, 1955138, 2329916, 251656820, 132784853, 1826623, 2483175, 
ackermann, system-noise, 5, 6, 5035190340, 9508531061, 18468528725, 5525206494, 10215671, 59860054, 2280651, 3734713184, 277134728, 3769201, 1887814, 550531145, 318201781, 3605524, 8092528, 245078259, 127082242, 1765464, 2235387, 258501009, 108116057, 1868179, 2228852, 
ackermann, system-noise, 6, 1, 6051885663, 12560005047, 22084018514, 6605888340, 11544366, 72660287, 2671215, 4462260804, 351770554, 5847587, 2937677, 569019539, 350299923, 4595047, 7672435, 293164946, 158870859, 2104295, 2803267, 303884920, 144773416, 2215408, 2824551, 
ackermann, system-noise, 6, 2, 6131659150, 14562092043, 22050396025, 6601517573, 10993187, 74896336, 2623662, 4478690965, 383270525, 3836665, 2289105, 553765685, 341678895, 3339362, 7479586, 305456039, 150152747, 2170650, 2803315, 306733675, 150203982, 2169903, 2951158, 
ackermann, system-noise, 6, 3, 6133586512, 14722735508, 22103125825, 6613601490, 10940899, 75857714, 2624524, 4472096102, 385366550, 4132994, 2365180, 572822133, 349663509, 3229150, 7460420, 309877640, 143037444, 2257839, 2836401, 295658315, 153897341, 2186175, 2373886, 
ackermann, system-noise, 6, 4, 6126277622, 14278969626, 22075258062, 6601122941, 11569035, 76507483, 2727048, 4474823513, 378786939, 4114842, 2392908, 576282777, 345792106, 3264626, 7482224, 307586921, 145611192, 2175567, 2782311, 309403464, 145683685, 2183457, 2810467, 
ackermann, system-noise, 6, 5, 6079366367, 13040577396, 22050364451, 6600662039, 12130876, 72687096, 2610926, 4471316203, 358696956, 5159562, 2359110, 602552051, 406233089, 5525139, 9433299, 296350353, 136793769, 2168542, 2326634, 300681113, 152465079, 2165587, 2846599, 
ackermann, system-noise, 6, 6, 6133444293, 14568693442, 22100129762, 6610281931, 11212938, 76202590, 2678345, 4471956303, 382959078, 3976044, 2318161, 590514218, 351914658, 3195650, 8187906, 297470339, 161852508, 2162279, 2780411, 299490562, 162056949, 2164467, 2978620, 
ackermann, system-noise, 7, 1, 7085460518, 15846888841, 25684087920, 7685976660, 13041110, 85117717, 3062541, 5194314137, 427758109, 7130759, 3418290, 729080174, 412696441, 5313932, 9719706, 338925425, 169934460, 2512681, 2535437, 346126674, 185634087, 2504145, 3377642, 
ackermann, system-noise, 7, 2, 7136475911, 16844711515, 25695542949, 7680541352, 13146241, 85733307, 2979797, 5199128456, 452884172, 3367688, 1906390, 577922859, 352169120, 3281770, 7616334, 361272009, 165433613, 2637100, 3291539, 346043107, 175973729, 2501933, 3052786, 
ackermann, system-noise, 7, 3, 7099791334, 16175739482, 25691623486, 7683221012, 13022956, 86353512, 3055803, 5194276305, 433535637, 3495635, 1911229, 533269867, 313011829, 3704526, 7205662, 365298942, 154861152, 2638490, 3162483, 346812119, 185851662, 2497042, 3451091, 
ackermann, system-noise, 7, 4, 7126354808, 16738169951, 25695933890, 7684960794, 13154674, 86628664, 3026350, 5199326602, 442798728, 4234441, 2374552, 581647658, 360513179, 3791585, 8122532, 361678359, 163699627, 2618553, 3318262, 347001577, 174296383, 2500691, 3217773, 
ackermann, system-noise, 7, 5, 7061160709, 15087213746, 25690636448, 7685672191, 13362165, 83805704, 3048136, 5193460720, 415711889, 4282454, 2344818, 599635848, 377795034, 3866544, 8024544, 340923165, 187677354, 2469085, 3317183, 351650596, 173567550, 2536551, 3289477, 
ackermann, system-noise, 7, 6, 7118117629, 16639980082, 25678797188, 7683520285, 13134592, 87266495, 3039925, 5202191686, 440946088, 4017694, 2326011, 634928461, 377341948, 3545313, 8706350, 348205635, 183600480, 2496779, 3324703, 349547087, 183568333, 2501563, 3143598, 
ackermann, system-noise, 8, 1, 8120477229, 19327305011, 29288199882, 8762947094, 14709660, 96598235, 3445616, 5931163166, 508487048, 4160660, 2319064, 639261672, 414595298, 3697267, 8456642, 401656917, 203262615, 2853014, 3754464, 403734706, 203289086, 2872584, 3822327, 
ackermann, system-noise, 8, 2, 8076782295, 18286143674, 29284297589, 8760194979, 14574730, 95533586, 3381431, 5923319447, 491752969, 3628435, 1970287, 582938931, 344698042, 4006624, 7487992, 416933441, 177381163, 2966176, 3668884, 397008032, 208160878, 2855214, 3740227, 
ackermann, system-noise, 8, 3, 8078294005, 18012950812, 29287460441, 8765354226, 15149399, 96417890, 3385905, 5921780465, 488372913, 3450010, 1901331, 594550607, 355943080, 3713012, 7672240, 389836618, 193157603, 2862737, 3233283, 397530092, 208802538, 2865778, 3853333, 
ackermann, system-noise, 8, 4, 8090822589, 18537018851, 29285254143, 8756518724, 14879024, 95910295, 3359692, 5926853915, 495998052, 4304677, 2361807, 603724330, 385141399, 4206785, 8322064, 412821472, 181034999, 2978861, 3742924, 395475487, 211821459, 2845197, 3879123, 
ackermann, system-noise, 8, 5, 8037867452, 16838910363, 29261609717, 8762918767, 15552657, 94855258, 3440411, 5919845435, 468458277, 3674599, 2012402, 632235479, 367426984, 3780244, 8076295, 392628209, 208943270, 2831432, 3510957, 402541421, 190178443, 2953154, 3743196, 
ackermann, system-noise, 8, 6, 8131237699, 19286555863, 29273410669, 8754491672, 14579351, 98137411, 3387186, 5931122513, 507677974, 3560495, 1936783, 596418876, 360983142, 3843092, 8038931, 402387186, 202581352, 2878827, 3581079, 404448207, 202678102, 2870440, 3741905, 
ackermann, system-noise, 9, 1, 9072711941, 20351521101, 32866283108, 9833934359, 16609100, 104786520, 3744366, 6649706446, 548897179, 4430665, 2372646, 693624907, 419121592, 4466178, 9041853, 439744533, 218649644, 3210479, 3709589, 445421673, 234326948, 3216702, 4261863, 
ackermann, system-noise, 9, 2, 9127883584, 19013546708, 33316091855, 9971187530, 17738914, 104162509, 3771533, 6739616599, 531700440, 3418477, 1897490, 659953005, 402096770, 3962351, 8731520, 445832882, 230892281, 3258140, 4094880, 460820712, 212271352, 3339439, 4300068, 
ackermann, system-noise, 9, 3, 9129292572, 18995758679, 33327439365, 9968002527, 17491249, 104189987, 3884878, 6734854066, 531077766, 3651278, 1956362, 672618892, 395386818, 4158266, 9040016, 448038298, 230642446, 3225039, 4119053, 461010739, 211681087, 3314737, 4274062, 
ackermann, system-noise, 9, 4, 9117628300, 18575454426, 33295504402, 9969368718, 17864383, 104947977, 3847704, 6734665858, 523842119, 4153908, 2303320, 721439916, 433309953, 4376950, 9644655, 453134861, 224038875, 3213965, 3990855, 464948314, 205167233, 3330396, 4273638, 
ackermann, system-noise, 9, 5, 9129033933, 18919893434, 33312219335, 9969415048, 17698202, 104387369, 3829959, 6736293257, 529302594, 3524092, 1952714, 722574462, 454545366, 4073780, 8697683, 446402542, 229545423, 3224685, 4090367, 461777122, 210638627, 3313749, 4286500, 
ackermann, system-noise, 9, 6, 9079569729, 20563664826, 32868572162, 9832927683, 16835840, 107231933, 3756934, 6654523029, 552303681, 4559248, 2375174, 703864651, 412180824, 4514127, 8684736, 437332865, 222396612, 3214635, 3406322, 443735511, 237864885, 3181814, 4078960, 
ackermann, system-noise, 10, 1, 10103224640, 23767111514, 36490123710, 10922725208, 18016232, 119264300, 4219892, 7382454986, 629037045, 4268655, 2319641, 787233133, 461474530, 4484846, 10141594, 492661455, 262217817, 3635973, 4549936, 495706643, 262537773, 3565537, 4699893, 
ackermann, system-noise, 10, 2, 10120806669, 24361764466, 36467043127, 10918529803, 17565878, 119094574, 4140183, 7388271063, 638960200, 4338252, 2322600, 796289515, 471405904, 4704414, 9838435, 501965899, 250916140, 3638390, 4684651, 488707761, 261741738, 3572773, 4663280, 
ackermann, system-noise, 10, 3, 10109309275, 23826734614, 36487045439, 10924353487, 17789264, 120360049, 4273861, 7383564133, 630066443, 4719130, 2498079, 813886900, 475097905, 5114194, 10258506, 505111430, 242132381, 3639092, 4674826, 492536501, 253042525, 3575494, 4464579, 
ackermann, system-noise, 10, 4, 10081549480, 23188003687, 36490162891, 10915966862, 18256408, 117279854, 4076861, 7379740292, 619099947, 4372369, 2357229, 784547413, 488166405, 4586155, 9548694, 514504293, 232429515, 3676427, 4587000, 493817393, 263485138, 3554124, 4517525, 
ackermann, system-noise, 10, 5, 10121194819, 24047678250, 36493184200, 10918773711, 18382646, 119514583, 4126533, 7384421526, 633309142, 4701829, 2517199, 820521293, 482824985, 4902232, 10835922, 490180444, 267054080, 3548757, 4649843, 487464623, 266843241, 3417391, 4978307, 
ackermann, system-noise, 10, 6, 10131079725, 21301524606, 36933966567, 11044514352, 19759277, 117730055, 4171820, 7463136134, 592021257, 4369125, 2351413, 817714415, 471945582, 4579267, 10539485, 495419519, 255767345, 3578243, 4247175, 512238158, 237005064, 3665877, 4811533, 
ackermann, system-noise, 11, 1, 11127570715, 26679999223, 40077356895, 11991674096, 19971842, 131563369, 4475080, 8112229248, 699944104, 4402643, 2365979, 875347638, 547439849, 4915460, 11216290, 536977241, 297412512, 3941952, 4983427, 540740612, 297745323, 3902123, 5429614, 
ackermann, system-noise, 11, 2, 11121883144, 26384582352, 40088987435, 12001391664, 19690693, 130711389, 4555605, 8108258149, 694784229, 13888122, 4498464, 1920887795, 993161378, 15697571, 26685361, 541131299, 293540689, 3964407, 5111082, 544739212, 293777887, 3963390, 5433154, 
ackermann, system-noise, 11, 3, 11107289391, 26626528565, 40079285050, 11986234184, 19301668, 130756479, 4503185, 8113164309, 700792991, 4320916, 2342168, 836558529, 498055197, 5037386, 10777942, 542296166, 286173807, 3886183, 5030995, 545656660, 286464324, 3896310, 5349022, 
ackermann, system-noise, 11, 4, 11115116960, 26239464173, 40059158896, 11996223619, 20004304, 131639579, 4689237, 8113038395, 691761924, 4571080, 2423896, 842686252, 491416041, 5268746, 11120659, 553690208, 269616395, 4005144, 5037547, 540082154, 280354606, 3911562, 5047063, 
ackermann, system-noise, 11, 5, 11025336139, 23991749510, 40075046678, 11989758135, 21423306, 128265125, 4678830, 8104085101, 657303599, 4865203, 2459411, 906888631, 534108570, 5510873, 12050791, 532251421, 288498679, 3866622, 5057979, 547292748, 269803644, 3974450, 5033678, 
ackermann, system-noise, 11, 6, 11049957074, 24546112042, 40096653837, 11994853607, 21096507, 129594340, 4506863, 8106526789, 666858914, 4424645, 2378744, 853576426, 526871757, 5010024, 10633053, 533972652, 291921948, 3866257, 5152968, 544863449, 278324131, 3961060, 5339362, 
ackermann, system-noise, 12, 1, 12130094518, 26135174563, 44117820410, 13201776660, 23189099, 139453002, 4987060, 8920389801, 718924781, 4713281, 2497179, 922668484, 539333086, 5535483, 11929436, 590109664, 310028855, 4261597, 5410723, 607014081, 291377413, 4371877, 5792781, 
ackermann, system-noise, 12, 2, 12035592397, 26151319260, 43670610158, 13070572696, 22886906, 139681302, 4948768, 8829470993, 716365220, 4455668, 2339255, 868330788, 518582423, 5440279, 11198576, 581638661, 311362905, 4194747, 5537958, 598021370, 292608393, 4347240, 5729279, 
ackermann, system-noise, 12, 3, 12114077173, 29040965568, 43678572750, 13066030229, 21512453, 141392243, 4803072, 8841878071, 761298378, 4448036, 2362230, 892327878, 518142619, 5411510, 11458864, 584520996, 323060858, 4286475, 5485213, 587610200, 323751005, 4246396, 5875628, 
ackermann, system-noise, 12, 4, 12111032899, 28864260259, 43691542545, 13071987638, 21461412, 141660252, 4956322, 8836296165, 759639927, 4465047, 2357546, 892544308, 513871061, 5480646, 11261816, 593972852, 309271869, 4281386, 5531194, 598005886, 309439963, 4272399, 5824727, 
ackermann, system-noise, 12, 5, 12037452488, 26843069110, 43685177491, 13064599532, 22665825, 139302651, 4944057, 8830781602, 726905515, 4591339, 2398210, 871560843, 509420133, 5539757, 10828557, 582200075, 316247854, 4248157, 5558506, 592931440, 302586509, 4271131, 5777631, 
ackermann, system-noise, 12, 6, 12098038306, 28785965520, 43716346745, 13063518446, 21224833, 142358566, 4871545, 8838745103, 758992930, 8801603, 3894763, 1101795240, 585218337, 7723887, 13382905, 594407077, 308673566, 4335093, 5554509, 597286046, 308884101, 4279516, 5672803, 
ackermann, system-noise, 13, 1, 13042850943, 28815147756, 47275602986, 14154893986, 24813195, 150932255, 5340719, 9556141254, 782672134, 4563611, 2381818, 945485572, 554398177, 5600767, 11890708, 623335065, 341701969, 4361681, 5964815, 646436028, 323777956, 4663897, 6245101, 
ackermann, system-noise, 13, 2, 13053887395, 29049412243, 47250488951, 14142371326, 24786955, 151027621, 5304867, 9560625507, 785973731, 4762771, 2510312, 979089172, 566413888, 5617992, 12127232, 625924490, 345908284, 4543572, 5944943, 643661049, 327359820, 4706036, 6157991, 
ackermann, system-noise, 13, 3, 13135190059, 28713620388, 47693496215, 14278386444, 25137567, 150376153, 5335886, 9653134718, 783920464, 4569856, 2351814, 976607880, 572343808, 5800198, 11755502, 641415285, 339328147, 4626844, 5930034, 658930604, 320662197, 4715687, 6257138, 
ackermann, system-noise, 13, 4, 13114970574, 31048827453, 47282991722, 14153309240, 23204994, 154752618, 5306380, 9563865293, 819333165, 4410743, 2350340, 960533603, 554912164, 5570311, 12283064, 635439607, 343818149, 4601423, 5880581, 639830815, 344367642, 4602513, 6379679, 
ackermann, system-noise, 13, 5, 13066377118, 30106893945, 47271669543, 14152352694, 23963650, 151509943, 5132158, 9563534186, 803488054, 4886071, 2415059, 920075488, 534743610, 6233853, 11497856, 627457094, 328067520, 4603727, 5502950, 637798161, 343671791, 4571343, 6313231, 
ackermann, system-noise, 13, 6, 13120338203, 28402097617, 47716958453, 14277920539, 24959120, 150220260, 5440985, 9648535035, 780094891, 4357546, 2362594, 926858431, 562506359, 5694426, 11773368, 638441611, 334581296, 4616307, 5956933, 657161702, 315951637, 4761868, 6047057, 
ackermann, system-noise, 14, 1, 14110492352, 30812735359, 51335084648, 15361908778, 26514286, 161815163, 5804941, 10375660645, 843308353, 5131629, 2546764, 1053168459, 626155522, 6163350, 12971764, 688545168, 361782474, 4988078, 6514273, 702819749, 343003912, 5052469, 6249949, 
ackermann, system-noise, 14, 2, 14112862562, 30680904627, 51325106157, 15366370876, 26216945, 161048435, 5859179, 10369084348, 839766941, 4681152, 2371843, 993043039, 583665050, 6395491, 12143063, 689894950, 359190496, 4984941, 6281615, 704752079, 340321123, 5047830, 6396644, 
ackermann, system-noise, 14, 3, 14098651309, 33645473028, 50893040363, 15222013023, 25066025, 165515544, 5677716, 10299015401, 886008789, 4759763, 2344910, 998939704, 578711314, 6168325, 12536286, 679785449, 374074056, 4895851, 6446631, 684059253, 374138318, 4933244, 6867484, 
ackermann, system-noise, 14, 4, 14099688462, 33397179089, 50871159930, 15221607318, 25442759, 165739650, 5663566, 10299810658, 881540784, 4548716, 2363673, 999754506, 591413097, 5923407, 12163182, 696015290, 358374937, 4944991, 6619285, 700567297, 358806200, 4976928, 6574954, 
ackermann, system-noise, 14, 5, 14029778587, 31495682038, 50861624183, 15221315129, 26211187, 162455022, 5666158, 10292627156, 851087349, 5023339, 2509609, 981192267, 566358071, 6414333, 11915528, 680602430, 368831784, 4948424, 6289207, 693261079, 355123601, 4976415, 6751874, 
ackermann, system-noise, 14, 6, 14097623666, 33634523071, 50861503468, 15225705589, 24317907, 162385573, 5688563, 10295324423, 885687249, 4494549, 2387697, 995652806, 581452083, 5733129, 12580388, 673850439, 373546981, 4712935, 6498619, 685812914, 374695459, 4955651, 6666986, 
hamming, system-noise, 5, 1, 5020678655, 11769932826, 25890229922, 908698344, 755962, 48013815, 2203021, 856194339, 3192112, 4442836, 2313757, 501017036, 286107666, 3529616, 6855528, 255703429, 118693896, 1784476, 2278353, 257358933, 118611067, 1799553, 2400973, 
hamming, system-noise, 5, 2, 5021197622, 11817740433, 25873537694, 907895823, 744222, 47570913, 2164731, 855798813, 3264477, 3848678, 2298336, 509251462, 308137741, 2829074, 6693413, 259955133, 110434117, 1883023, 2275017, 244599023, 120991245, 1773178, 2219266, 
hamming, system-noise, 5, 3, 5023177270, 11311348290, 26050666360, 913019266, 688006, 45303514, 2118942, 859802176, 3270559, 4047631, 2383008, 544275437, 328452861, 2908416, 6955308, 264955340, 101598261, 1916237, 2309266, 245871111, 132368362, 1759110, 2486881, 
hamming, system-noise, 5, 4, 5023216655, 11373401036, 26017971484, 912285159, 708021, 46019853, 2149172, 859273208, 3207352, 3889109, 2286314, 543150320, 325362579, 2695643, 7029016, 275600019, 102654765, 1925272, 2176945, 245213151, 133344994, 1770578, 2475781, 
hamming, system-noise, 5, 5, 5023522455, 9800050122, 26507311804, 927149559, 639286, 42130739, 2206812, 868290691, 2897116, 4433498, 2505252, 538261843, 329052607, 3319046, 7486369, 248896810, 126707271, 1794766, 2315203, 256356775, 112436389, 1848410, 2347373, 
hamming, system-noise, 5, 6, 5020651800, 11380099741, 26005115634, 911926759, 736104, 46590610, 2201690, 858586959, 3076388, 3933686, 2295985, 532877992, 324036866, 2724539, 7117850, 249552144, 124459076, 1773687, 2139865, 251256116, 124508567, 1792034, 2459209, 
hamming, system-noise, 6, 1, 6020399962, 12274661490, 31620323004, 1105919831, 785096, 51269130, 2543909, 1034232659, 3303354, 5944492, 2826111, 638068004, 339280148, 4523593, 8048362, 295485952, 154596012, 2125260, 2805782, 306677083, 140599645, 2195501, 2743757, 
hamming, system-noise, 6, 2, 6023162729, 14044154580, 31080104165, 1089514923, 831889, 54844815, 2525729, 1025031766, 3978981, 4103888, 2140920, 530115279, 335482138, 3606128, 7172898, 303396336, 143588769, 2126711, 2756726, 305612611, 143517033, 2146380, 2947093, 
hamming, system-noise, 6, 3, 6022051536, 14298006121, 31021754641, 1087565181, 862576, 56457557, 2594904, 1024004178, 3839348, 3337473, 1878924, 480592521, 289869993, 3406751, 6698400, 306910751, 137866474, 2229995, 2700859, 292221074, 148577856, 2151427, 2552684, 
hamming, system-noise, 6, 4, 6020627859, 14400315798, 30965174477, 1086221279, 887256, 56489777, 2529086, 1022119721, 3873197, 3548301, 1952383, 513737428, 307249138, 3222528, 6940385, 305856689, 139486969, 2216050, 2812033, 291511893, 150296520, 2114805, 2674898, 
hamming, system-noise, 6, 5, 6020924268, 12697277873, 31505180798, 1102260032, 801754, 52183663, 2549521, 1032505925, 3538200, 3470816, 1927243, 478646568, 281279695, 3501577, 6372564, 290501865, 161722462, 2115996, 2812254, 301499071, 147504694, 2185889, 2806335, 
hamming, system-noise, 6, 6, 6021718895, 14104483110, 31070855370, 1089451584, 847917, 55558746, 2558089, 1024688903, 3759388, 3249896, 1848712, 497599061, 303479797, 2934407, 6807301, 292043432, 155819993, 2030239, 2711202, 296992158, 156092456, 2116342, 2931040, 
hamming, system-noise, 7, 1, 7023024901, 16707826435, 36179232229, 1267928462, 964884, 64073349, 2930041, 1191942871, 4615001, 4125283, 2111528, 576678253, 333442065, 4066959, 7636464, 356200565, 164918351, 2587364, 3263181, 340883371, 175641368, 2502028, 3152203, 
hamming, system-noise, 7, 2, 7021409911, 16304161062, 36282996692, 1271143820, 972771, 63618355, 2866370, 1193151573, 4470284, 4183773, 2365441, 584334098, 379978298, 3630661, 8215419, 345908268, 179699371, 2487468, 3249451, 348277200, 179723764, 2475231, 3364429, 
hamming, system-noise, 7, 3, 7021305223, 16358151382, 36284793390, 1271064588, 966319, 63710869, 2870841, 1193438448, 4337886, 3946536, 2140597, 630684964, 391306780, 3857783, 7778304, 353269303, 168772159, 2496781, 3276207, 355304881, 168796262, 2511371, 3415683, 
hamming, system-noise, 7, 4, 7021073229, 16884809995, 36117084544, 1266065912, 985383, 64876570, 2852497, 1190011628, 4575845, 3342435, 1874053, 549888401, 322409207, 3487408, 7479876, 346914155, 177318319, 2516495, 3157847, 348546422, 177422265, 2481170, 3322304, 
hamming, system-noise, 7, 5, 7023162133, 15992340548, 36348508521, 1273196199, 951344, 63793401, 3008175, 1194163592, 4345128, 5647139, 1970099, 974547273, 541248251, 8240279, 15006821, 374838945, 154106004, 2631650, 3243865, 344581666, 184609840, 2459061, 3422062, 
hamming, system-noise, 7, 6, 7023064799, 13962142312, 37005614877, 1292270492, 848582, 57217924, 2878282, 1207555926, 3938377, 3382429, 1883080, 554213468, 329617464, 3295239, 7630776, 347739105, 175189965, 2476506, 3179259, 359597574, 156136263, 2590485, 3311055, 
hamming, system-noise, 8, 1, 8023338209, 17012160916, 41980610005, 1466806806, 967268, 66150977, 3373061, 1371738472, 4612011, 3699054, 1946221, 584360154, 334857878, 4099419, 7413910, 393256982, 207451279, 2855691, 3751514, 401447416, 193250022, 2888822, 3679857, 
hamming, system-noise, 8, 2, 8023142343, 18944213166, 41392854275, 1449668970, 1053997, 71493587, 3256007, 1359822229, 5084088, 4146111, 2322823, 652400185, 408199060, 3839237, 8760733, 391650582, 210214652, 2832691, 3780646, 394002015, 210308599, 2823839, 3918167, 
hamming, system-noise, 8, 3, 8023170037, 18692444227, 41462241617, 1451614518, 1053540, 71185587, 3227672, 1361445202, 4716318, 3543259, 1900866, 595651244, 359695399, 3857632, 7859108, 394179850, 206541800, 2833585, 3667785, 395767017, 206417864, 2813988, 3917131, 
hamming, system-noise, 8, 4, 8023475943, 19182628224, 41325777982, 1447769751, 1082062, 72267463, 3315088, 1359450311, 4921276, 3837258, 2035090, 618424867, 382610492, 4096017, 8279348, 388674549, 214230517, 2831781, 3719581, 390970950, 214154169, 2830626, 3913414, 
hamming, system-noise, 8, 5, 8021207659, 18925779085, 41383886053, 1449258280, 1073113, 72279945, 3285981, 1359465126, 5370468, 3818996, 1995646, 584708195, 359671259, 4300818, 7647712, 405393056, 188662942, 2942601, 3554917, 390180671, 199387189, 2851726, 3698271, 
hamming, system-noise, 8, 6, 8021939914, 17081638136, 41924273862, 1465127734, 1001636, 68023330, 3292618, 1370598181, 4834204, 4791719, 2555044, 629801159, 399203175, 4666306, 8598607, 391374503, 208608493, 2832073, 3681097, 400466344, 194599461, 2878027, 3734886, 
hamming, system-noise, 9, 1, 9020773116, 18719794366, 47299425250, 1651898701, 1082928, 74076012, 3745346, 1541399942, 5086611, 3342469, 1867045, 656556189, 387453035, 4033835, 9000944, 440066365, 227811351, 3171682, 4094857, 451321514, 208742731, 3139527, 4247068, 
hamming, system-noise, 9, 2, 9022276794, 21582067129, 46481621265, 1627609840, 1201110, 81051882, 3700895, 1526822520, 5787273, 3748593, 2007649, 727642337, 460552783, 4072309, 9016706, 439295231, 237950824, 3187427, 4136216, 441903238, 238221674, 3168013, 4334030, 
hamming, system-noise, 9, 3, 9022490393, 21530013883, 46496231863, 1627662780, 1174724, 80280116, 3631247, 1527473889, 5580685, 4660299, 1978211, 851067878, 477382972, 6372285, 12384203, 445281124, 228572576, 3205224, 4215129, 447361234, 228511940, 3181610, 4423667, 
hamming, system-noise, 9, 4, 9024499044, 21716817000, 46380723646, 1624792163, 1245525, 80917024, 3579726, 1524070392, 5695976, 5146194, 2631672, 780840327, 455483622, 4760260, 9863384, 449556740, 222038082, 3280874, 4176467, 434733541, 232538865, 3197590, 4177976, 
hamming, system-noise, 9, 5, 9022745635, 21486956089, 46517397698, 1628829014, 1193823, 80922624, 3643173, 1527984281, 5336112, 3595625, 1961226, 655053014, 387691069, 4131082, 8374046, 446575101, 227554451, 3195320, 4115722, 449093071, 227761326, 3209931, 4364918, 
hamming, system-noise, 9, 6, 9020891978, 18962351231, 47252019953, 1650485938, 1111742, 74947032, 3678671, 1541348393, 5043166, 4139006, 2314297, 742718446, 444973240, 4077197, 9700424, 440003920, 231905364, 3175158, 3974135, 454746855, 213040911, 3280952, 4284949, 
hamming, system-noise, 10, 1, 10022479673, 24096234451, 51609797888, 1806727598, 1311862, 89060123, 4071853, 1693444144, 6231501, 4301870, 2310369, 782837999, 459063109, 4594766, 9984951, 491135963, 257705450, 3565665, 4595368, 493569035, 257954596, 3525070, 4839629, 
hamming, system-noise, 10, 2, 10020817811, 23920220153, 51637472214, 1807915389, 1334388, 89067954, 4040303, 1693328324, 5984201, 4279937, 2295745, 770818172, 452645890, 4623656, 9704367, 499479894, 244896708, 3618467, 4573572, 484861926, 255620449, 3540050, 4563698, 
hamming, system-noise, 10, 3, 10022191859, 23321212597, 51826623042, 1812909748, 1275104, 87273893, 4044581, 1698144439, 5808389, 4231600, 2325820, 766604347, 450836466, 4669829, 9463696, 508206974, 235589091, 3672057, 4652383, 487449198, 266583861, 3521973, 4911459, 
hamming, system-noise, 10, 4, 10020343109, 22722623933, 52005490038, 1818516389, 1234821, 85437982, 3877442, 1700013973, 5703926, 4268120, 2262647, 796104950, 461348576, 4610581, 9938718, 481942436, 245847477, 3532589, 3821806, 494801993, 261462540, 3537029, 4302572, 
hamming, system-noise, 10, 5, 10020680183, 23648084075, 51706222706, 1809855096, 1318547, 88524276, 4044022, 1694885001, 6153762, 4322978, 2347507, 787188627, 464469833, 4458541, 9908162, 489359224, 262735119, 3616187, 4521037, 491546646, 262637707, 3515673, 4714743, 
hamming, system-noise, 10, 6, 10020506737, 20903423272, 52547415187, 1835171010, 1212249, 82508677, 4012219, 1711081394, 5548157, 4254031, 2334185, 810797722, 470522440, 4455913, 10429959, 492055741, 251101996, 3523105, 4573491, 509988636, 231990140, 3647279, 4787044, 
hamming, system-noise, 11, 1, 11023049343, 23997522459, 57511319426, 2008500865, 1295398, 90685722, 4395353, 1875798407, 6101522, 4218941, 2288968, 851251642, 492853831, 4906502, 10808249, 533437868, 289114674, 3871796, 4744513, 549829642, 270302018, 3955943, 5032203, 
hamming, system-noise, 11, 2, 11020827902, 23651919513, 57576682332, 2010808454, 1308468, 90700577, 4368403, 1876211776, 6178191, 7569585, 3615089, 1077417233, 594164383, 6317262, 13386883, 536609517, 283641697, 3872773, 4968809, 553138603, 264795929, 4013339, 5164704, 
hamming, system-noise, 11, 3, 11022223587, 23173411463, 57717556328, 2014831322, 1291965, 89719890, 4456773, 1879575680, 6115328, 4435664, 2382460, 876358012, 540126633, 4975079, 10882198, 540714952, 277182297, 3890037, 4718295, 556670937, 257978842, 3987511, 5179766, 
